"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000239827.8",28.8223451160064,-0.0789823172099531,0.115068037690229,-0.686396664055215,0.492463007542929,0.529495333364957,"SUGT1P3"
"ENSG00000239828.7",10.752294905863,-0.934808570464497,0.137833220109151,-6.78217174150189,1.18382623011531e-11,2.93667595858977e-11,"AC063944.1"
"ENSG00000239830.1",53.6663759789003,-0.507442453649343,0.140741857223852,-3.605483568703,0.000311572205743321,0.000479023597831177,"RPS4XP22"
"ENSG00000239855.1",502.323415732722,0.200025741119541,0.223724695846345,0.894070904255109,0.371283955579877,0.408417513356276,"IGKV1-6"
"ENSG00000239857.7",28.8840346978925,0.108493939666037,0.101581286817335,1.06805045560342,0.285497752731235,0.320134603915334,"GET4"
"ENSG00000239883.8",135.523111168961,-0.328581008259987,0.0959789972273409,-3.42346781850296,0.000618275720846065,0.000927491735196648,"PARGP1"
"ENSG00000239887.6",2127.1484742059,-0.054207421732109,0.121871379286222,-0.44479205905104,0.656470033573165,0.687765007585923,"C1orf226"
"ENSG00000239900.13",273.579943814018,0.361546506813874,0.0622653088445528,5.80654803650755,6.37739817113605e-09,1.35548979665008e-08,"ADSL"
"ENSG00000239911.2",211.27931278377,-0.221959124641081,0.112330065073858,-1.97595474101381,0.0481599034127221,0.0599787652167572,"PRKAG2-AS1"
"ENSG00000239912.1",14.6864021101929,0.4478042851641,0.0771799981627795,5.80207690883383,6.54985047970066e-09,1.39089828340069e-08,"RPL39P36"
"ENSG00000239920.2",10.0812472169916,0.0484735558330005,0.146233063153164,0.331481504851125,0.740280809055418,0.76553524760066,"AC104389.5"
"ENSG00000239951.1",6168.88166884158,0.746766477420988,0.214569859593846,3.4802953165674,0.000500861368433673,0.000757242154262897,"IGKV3-20"
"ENSG00000239961.3",64.4879018240682,0.780186846262752,0.156363414678043,4.98957411405461,6.05125546796772e-07,1.13011683478019e-06,"LILRA4"
"ENSG00000239975.2",35.8063330700638,-0.780522737125139,0.242366896744266,-3.22041808353353,0.00128003768991459,0.00186975780479555,"IGKV1D-33"
